,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
187,Fri Mar 15 06:35:41 +0000 2024,24524,setuju supir taksi jepang supir angkot jakarta wkwkwk ril cuy no fek gue mendingan supir angkot jkt nurunin penumpang mepet pinggir jalan supir taksi mah ditengah minggir wkwkwk,1768526465925312640,in,Jakarta,332,882,947,L_MarshaJKT48,MRT.csv
188,Tue May 28 23:00:55 +0000 2024,12,emang anjing angkot jakarta kecopetan deket alfamart pasar senen dihadang orang sopir nungguin pake angkot ketiplek angkot video kerasa dicopet ilang hape ngejer barang bawaan bener orang ngelietin doang,1795591110011900151,in,Kuala Lumpur City,0,4,0,httpshijkl,MRT.csv
189,Fri May 31 13:13:07 +0000 2024,374,first jobber kota sih kerja jakarta tuh emang bener kos mrt lrt busway angkot ojol sampe ribu udah nyampe kantor gpp duit pas pasan cape fisik amp cape pikiran plus abis perjalanan,1796530348995833917,in,ジャカルタ,9,23,68,ErikkuRii,MRT.csv
190,Mon Jun 03 23:36:48 +0000 2024,5,wkwkwk inget jakarta liat toko amp angkot sigernya berasa pulkam,1797774464392089874,in,,0,0,1,MrtKrklk,MRT.csv
191,Thu May 30 11:49:17 +0000 2024,82,angkot gw tinggal peremajaan armada supir suka nyetir trayek gemuk sisa orang tua muda muda udh ojol jakarta supir angkot udh gabung jaklingko pindah ojol wkwk,1796146861306175955,in,"Houston, TX",9,5,24,Adrianussatrio,MRT.csv
192,Mon Mar 25 14:01:45 +0000 2019,7375,aloo bantu isi kuisioner penelitian ta kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm yaa barteran yupi,1110179967713763329,in,,108,407,1901,Dahnilanzar,MRT.csv
193,Fri May 31 11:41:12 +0000 2024,12,work bantu isi kuisioner skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm ayoo bantu lulus kak,1796507217602199786,in,"Sepang, Selangor",1,0,6,HaziqhMuhammad,MRT.csv
194,Tue Dec 13 11:17:42 +0000 2022,5853,angkot jaklingko rp diminati warga jakarta,1602623792198582273,in,"Jakarta, ID | Breda, NL",1061,781,946,adriansyahyasin,MRT.csv
195,Thu May 30 10:59:55 +0000 2024,61,nya takbiran rame rame nyewa angkot muter keliling jakarta atap angkotnya anjir seru banget,1796134438998523938,in,,12,1,39,NarasiNewsroom,MRT.csv
196,Thu May 30 14:05:03 +0000 2024,3,tk diantar sd pas lhokseumawe jalan kaki pas medan full pas jakarta jemputan angkot smp jemputan sma angkot kuliah bawa mobil angkot,1796181029469688093,in,windermere peaks,0,1,0,slowthedive,MRT.csv
197,Sat Mar 23 01:54:11 +0000 2019,5089,lalinsonora lintas ruas jl raya sawangan arah depok terpantau macet imbas kendaraan angkot mengalami gangguan mesin didekat pertigaan rs bhakti yudha via bp aang,1109272093898596352,in,,282,964,2378,mkusumawijaya,MRT.csv
198,Thu May 30 11:45:24 +0000 2024,26,udah gue duga nggak truk zaman angkot jakarta skrg perhatikan angkot biru a banget ketemu supir underage ugalan,1796145885157695596,in,,3,1,7,inilahdotcom,MRT.csv
199,Thu May 30 14:53:37 +0000 2024,20,mimin pingin tau nih kenangan angkot wilujeng enjing cemunguutt cim infocimahi cimahi kotacimahi bandung jawabarat jakarta pagi semangat angkot,1796193250644029846,in,,1,3,8,detikcom,MRT.csv
200,Wed May 29 16:40:21 +0000 2024,17,suzuki carry disulap warnai angkot jakarta gooto,1795857725135388973,in,,0,0,0,Naop_68,MRT.csv
201,Sat Jun 01 05:13:15 +0000 2024,2,sopir angkot jakarta utara mengaku menombok uang setoran sewa angkot akibat sepinya penumpang,1796771972376150150,in,Jakarta - Indonesia,0,0,0,vidiiphotograph,MRT.csv
202,Thu Jun 06 07:32:44 +0000 2024,1,jakarta sistem kuota total angkot konvesional dpt kuota mikrotrans,1798619012836053067,in,Jakarta,0,0,0,KATADATAcoid,MRT.csv
203,Tue Jun 04 04:09:29 +0000 2024,94,duuhh sayang angkutan kota angkot jakarta blm diseragamin jaklingko enak gapake ngetem trs supirnya nyetirnya jg ugalan ngerokok sepengalaman gue sih,1797843089949946264,in,Coruscant,0,3,12,afnanboma10,MRT.csv
204,Fri May 31 07:00:14 +0000 2024,3,lalinsonora lintas macet ace hardware intercon arah pom meruya kembangan akibat angkot biru ngetem,1796436508410585483,in,,0,0,0,yzreell,MRT.csv
205,Thu Mar 19 15:28:33 +0000 2020,18948,jakarta angkot to apakanat jaklingo,1240661446909767681,in,,3228,1232,9046,CNNIndonesia,MRT.csv
206,Thu Jun 06 06:40:15 +0000 2024,2,pesawat pas jakarta pesawat pas bokap meninggal tj pas abis ngegep mantan selingkuh jaraknya halte karet benhil angkot sekolah dapet ranking,1798605807820714123,in,,1,3,0,abrianabitha,MRT.csv
207,Sun Mar 24 13:00:09 +0000 2019,11665,cm need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj saldo rpk orang beruntung linknya twt,1109802080615591941,in,Indonesia,761,890,5033,aniesbaswedan,MRT.csv
208,Fri May 31 18:29:14 +0000 2024,2,layanan transjakarta m rute pulo gadung wali kota jakarta utara beroperasi dinas perhubungan dki jakarta syafrin liputo mengakui rute penolakan sopir angkot transjakarta angkot medcomid,1796609901978120476,in,,0,0,0,syandutt,MRT.csv
209,Fri Jul 05 07:14:23 +0000 2019,2981,bicara transportasi serasa pindah planet jakarta udah krl mrt lrt tj jaklingko angkot bandung jam malam udah pd pulang ojol fluktuatif kdg murah kdg mahal beli mio mirza bekas harga jtan servis cvt dlu biar kuat nanjak,1147041016437850112,in,,93,230,702,FaGtng,MRT.csv
210,Mon Jun 03 22:34:40 +0000 2024,323,bukti nyata warga jakarta menikmatin angkot gratis,1797758829318586678,in,Jakarta Capital Region,12,10,27,RidhaIntifadha,MRT.csv
211,Fri May 31 14:45:46 +0000 2024,3,angkot mikrotrans jaklingko suka salah capres dulunya menggagas perbaikan angkot jakarta aneh it doesn t make sense at all,1796553665291137082,in,Jakarta Capital Region,0,1,0,mytrash06,MRT.csv
212,Wed Jun 05 00:35:15 +0000 2024,2,angkot terminal tanjung priok jakarta utara mengalami peremajaan pembaruan bergabung jaklingko,1798151564257100204,in,in jjfuaiz we trust! ୭ ˚. ᵎᵎ,1,1,0,Porschje,MRT.csv
213,Fri May 31 14:08:22 +0000 2024,3,dinas perhubungan dishub dki jakarta komunikasi sopir angkot terkait layanan bus transjakarta m rute pulo gadung wali kota jakarta utara,1796544252786471325,in,tokyo,0,0,0,eripico_,MRT.csv
214,Tue Mar 26 13:58:29 +0000 2024,13695,keterbatasan biaya amsori memilih mengontrak rumah tidur angkot sewaannya,1772624164605620613,in,,566,405,1701,OposisiCerdas,MRT.csv
215,Thu May 30 11:00:12 +0000 2024,3,aggaran tersedianya penyebab angkot reguler jakarta utara jakut bergabung jaklingko,1796134510788071715,in,🍉,0,1,3,akidoverseas,MRT.csv
217,Fri Jan 21 05:55:22 +0000 2022,2536,pengemudi angkot gelar aksi mogok beroperasi jalan tipar cakung jakarta utara bentuk aksi penolakan pengoperasian bus transjakarta,1484404230165532675,in,,26,365,395,GeiszChalifah,MRT.csv
218,Thu Apr 27 11:50:59 +0000 2023,6306,karoseri suzuki carry warnai angkot jakarta,1651554532630089728,in,"Jakarta, ID | Breda, NL",373,214,1414,adriansyahyasin,MRT.csv
0,Mon Apr 29 11:50:32 +0000 2024,5,pekan berkesempatan menjajal alibo angkot listrik bogor kesan pertamanya mikrotrans ac jakarta ujicoba unit nunggunya lumayan pembayaran brizzi katanyasih bertahap kue untung qris sih,1784913153320693773,in,Naverland my love ,0,1,0,sunnypieyum,Semarang-angkot.csv
1,Sun Feb 11 05:22:32 +0000 2024,186,tinggal jakarta gapunya kendaraan ngerasa kesusahan karna angkot gratis tj deket bayar ngerantau kota bandung ngerasain banget perbedaan transportasi,1756549256389984732,in,info:,30,110,32,SmgMenfess2,Semarang-angkot.csv
2,Sun May 28 04:46:03 +0000 2023,0,penasaran jakarta tuh abis duit bikin angkot jaklingko gratis bikin pengemudi angkot pekerja formal digaji kerasa bener servicenya bagus angkot pake acara drama ngetem maju mundur gang,1662681618031742976,in,,0,1,0,zjanghaou,Semarang-angkot.csv
3,Tue Feb 28 15:08:24 +0000 2023,34,sopir lansia jakarta tidur angkot sewa kontrakan kehidupan sopir angkot lansia jakarta bernama amsori dijalani penuh kesulitan pendapatan mencukupi memaksa amsori tidur angkotnya,1630585718555967488,in,"Kota Surabaya, Jawa Timur",2,3,6,sbyfess,Semarang-angkot.csv
4,Fri Mar 01 13:18:35 +0000 2024,1,celaka akibat hindari angkot berhenti mata pengendara motor tertancap batang besi spion terjatuh motor akibat menghindari angkot berhenti dipinggir jalan jl raya pramuka kel utan kayu kec matraman jakarta timur jumat,1763554429389975980,in,,0,0,0,colinadenia,Semarang-angkot.csv
5,Sat May 04 02:53:30 +0000 2024,3,bayangin angkot jam malem stasiun depok kerja seharian jakarta tau besoknya berangkat menembus kemacetan jam pagi ikan sarden krl biar nyampe kantor gajinya kali,1786589945681039492,in,,0,0,0,idlelicates,Semarang-angkot.csv
6,Fri Oct 27 10:44:28 +0000 2023,0,pemerintah penengah penyelesai demo menjurus anarkis sopir angkot merugikan masyarakat netijen solusi nya,1717854773834367462,in,Indonesia,0,1,0,IDKennedyAdv,Semarang-angkot.csv
7,Sun Dec 10 15:05:22 +0000 2023,0,hai fairies tim apem update nih total paket takjil paket mini takjil dibagikan orang orang membutuhkan satpam driver ojol angkot tim apem jakarta international velodrome rawamangun,1733865493977837972,in,,0,0,0,Nassrayy,Semarang-angkot.csv
8,Sat Mar 02 01:47:41 +0000 2024,0,urgent angkot malang treatment jaklingko jakarta braw,1763742946334228964,in,,0,0,0,skangawrrr,Semarang-angkot.csv
9,Mon Oct 23 04:27:21 +0000 2023,18,angkot jakarta vs angkot solo menyala soloku,1716310315649097889,in,𝙅𝙖𝙠𝙖𝙧𝙩𝙖,0,0,3,Alie_Fahnoor,Semarang-angkot.csv
10,Sat Mar 18 14:17:30 +0000 2023,120,kejadian jalan margasatwa raya pasar minggu jakarta selatan angkot mencoba masuk jalur transjakarta diduga muncul bus transjakarta lajur kanan dihindari angkot terjepit pembatas jalan bus transjakarta,1637095889364992000,in,"Semarang, Indonesia",6,33,24,syahirularif,Semarang-angkot.csv
11,Fri Jan 06 06:05:01 +0000 2023,55,reformasi angkot membutuhkan komunikasi jakarta membutuhkan puluhan diskusi pelaku angkot terintegrasi sistem pelaku angkot jaminan operasional layak bersedia bergabung sistem,1611242412235714561,in,"Ganesha, Jatinangor, Cirebon",5,4,2,itbfess,Semarang-angkot.csv
12,Tue Feb 28 15:05:07 +0000 2023,2,gue pengguna transportasi publik non jakarta angkot bis miniarta elp terlintas bagus berpikir kendaraan bagus jalanan jelek grgr bupatinya korupsi mlu mahal bjir,1630584893116674054,in,Indonesia,1,2,0,tanyakanrl,Semarang-angkot.csv
13,Wed Jun 14 12:26:10 +0000 2023,1,transjakarta rute pulo gadung walkot jakut via tipar cakung supir angkot lakukan protes puluhan sopir angkot jalan tipar cakung jakarta utara menggelar aksi protes jalan tipar cakung puskesmas sukapura jumat pagi memprotes,1668958005755523073,in,,0,0,1,Penyair_Berdiri,Semarang-angkot.csv
14,Sat Apr 06 01:35:37 +0000 2024,0,menerima informasi sopir angkot u menggelar aksi unjuk menolak transjakarta rute m pulo gadung kantor wali kota jakarta utara via tipar cakung beroperasi senin dihentikan,1776423483087671463,in,,1,2,0,Nasirullah5itam,Semarang-angkot.csv
15,Wed Jul 26 02:47:22 +0000 2023,0,kecelakaan lintas melibatkan mobil angkot a jurusan kampung melayu gandaria pengemudi ojek online angkot menabrak melindas pengemudi ojol penumpangnya berhenti lampu merah flyover pasar rebo jalan raya bogor ciracas jakarta timur,1684032633158930433,in,,0,8,0,nauismyname,Semarang-angkot.csv
16,Tue Oct 31 14:26:49 +0000 2023,0,angkot eksisting bereskan pemerintah lokal bodetabek makan transportasi modern nyaman masyarakat kenyataan,1719360278461366489,in,she/her!02L,0,2,0,JidatnyaJoshua,Semarang-angkot.csv
17,Tue May 02 04:27:27 +0000 2023,9,jakarta ngampus mirkolet angkot ps minggu lb bulus tarif kisaran k k mikroletnya udah jurusan tj u angkotnya udah jak lingkonya tarif k gratis bandung angkot deui bandung,1653254851562975234,in,"Semarang, Indonesia",0,5,2,syahirularif,Semarang-angkot.csv
18,Mon Nov 13 09:07:12 +0000 2023,0,satunya bikin gw bangga warga jakarta mikrotrans alias angkot gratis,1723990888979005802,in,,0,0,0,Olikotor_,Semarang-angkot.csv
19,Tue May 07 16:08:37 +0000 2024,0,adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa dips,1787877207169437768,in,,0,1,0,jakeipa,Semarang-angkot.csv
20,Tue Apr 02 13:50:59 +0000 2024,1,tije berusaha terbaik melayani masyarakat menghadirkan rute bermanfaat faktor tangsel bptj bs dishub tangsel angkot parung kaya tau,1775158991641002465,in,"South Semarang, Indonesia",0,0,0,polsekgajahmgkr,Semarang-angkot.csv
21,Sat Dec 16 07:37:34 +0000 2023,0,cm need respondents bantu isi kuisioner penelitian skripsiku butuh responden huhu kriterianya ragam transportasi jakarta tj angkot mrt krl lrt linknya drop komentar dm jg total saldo k cont,1735927130205331467,in,"Solo, Central Java, Indonesia",0,0,0,soloposdotcom,Semarang-angkot.csv
22,Fri Mar 22 13:04:43 +0000 2024,12,lulus orang jakarta angkot,1771161084445212743,in,info:,0,6,0,SmgMenfess2,Semarang-angkot.csv
23,Fri Feb 09 08:30:27 +0000 2024,103,perorangan pakai pertamax shell super subsidi bbm sih ngaruh tu kurir ekspedisi truck ayam truck sayur gojek angkot elf jakarta serang pakenya pertalite solar mampus lu rasain harga harga naek,1755871772304650448,in,Jepang,3,6,4,_hanawbi,Semarang-angkot.csv
24,Sat Mar 23 12:22:05 +0000 2024,4,angkot jakarta tuhhh luas gasii angkot bogor,1771512740126802116,in,info:,0,5,0,SmgMenfess2,Semarang-angkot.csv
25,Thu Mar 21 06:13:30 +0000 2024,0,halo jfriends mencoba angkot ac gratis jakarta salah rute dilayani angkot ac mikrotrans jak terminal rawamangun manggarai via pisangan pondok jati mikrotrans dimiliki pt lestari surya gema persada lsg,1770695210428776907,in,,0,1,0,antibacterii,Semarang-angkot.csv
26,Sun Oct 29 10:37:58 +0000 2023,0,rekapan nyoblos ni kertas alumni ugm kertas petahana kertas ketiga ex calon wagub kertas keempat supir angkot done from tps jagakarsa jakarta selatan jangangolput,1718577910305730876,in,"Jawa Tengah, Indonesia",0,0,0,johnjenggot,Semarang-angkot.csv
27,Tue Apr 02 13:48:04 +0000 2024,1,sopir angkot kwk jurusan grogol cengkareng viral memakai selang oksigen menderita penyakit berbahaya sopir angkot bernama sa at berasal medan merantau jakarta ist,1775158258384408986,in,"South Semarang, Indonesia",0,0,0,PolsekTembalang,Semarang-angkot.csv
28,Thu Feb 15 13:55:40 +0000 2024,6,tinggal jakarta tj angkot kwk merah jaklingko kena macet mengeluh wajar wajar orang ngeluh macet kendaaran pribadi salah penyumbang kemacetan kendaraan pake,1758127944155996392,in,info:,0,1,0,SmgMenfess2,Semarang-angkot.csv
29,Sat Jun 03 16:19:11 +0000 2023,82,rute transjakarta pulo gadung walikota jakarta utara via tipar cakung m dihentikan protes sopir angkot sehubungan penolakan sopir angkutan reguler u pembukaan rute m rute m dihentikan kepala,1665030376568369152,in,"Houston, TX",5,6,15,Adrianussatrio,Semarang-angkot.csv
30,Mon Oct 02 11:10:08 +0000 2023,0,kek nya nunggu cewe makeup bandung jakarta via angkot,1708801536661635542,in,⬇️BACA RULES JANGAN NGELANGGAR,0,1,0,undipmenfess,Semarang-angkot.csv
31,Mon Dec 18 05:20:50 +0000 2023,1,bantu isi kuisioner penelitianku butuh responden kriterianya ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet total k orang beruntung drop cont,1736617495942029696,in,,0,0,0,zakipohansaja,Semarang-angkot.csv
32,Tue Jan 09 01:43:21 +0000 2024,3,harga angkot jakarta berapaan sih,1744535296707059847,in,Rules:,0,3,0,SmgMenfess,Semarang-angkot.csv
33,Thu Jul 06 03:28:32 +0000 2023,0,transum jakarta tuh penumpang mrt menit disuruh transit angkot menit,1676795234980876289,in,,0,1,1,DiyanJoko,Semarang-angkot.csv
34,Fri Dec 08 03:21:51 +0000 2023,0,minggu gw intens bolak jakarta bekasi motor gw jaklinko pas udh sampe jalur bekasi udah jaklinko tuh pake angkot merah minggu naek angkot merah tarifnya beda cuk wkwk,1732963674657300788,in,,0,0,0,anotherspesies,Semarang-angkot.csv
35,Sun Mar 19 09:19:43 +0000 2023,6,faktanya kota kapasitas fiskalnya memadai bangun mrt jakarta itupun dibantu pusat aneh rakyat jelata kemakan janji bangun transum masal kota setara jakarta setara angkot jaklingko aj sih,1637383338188234752,in,Semarang,0,1,0,Em_7015,Semarang-angkot.csv
36,Fri Sep 15 08:11:25 +0000 2023,0,guys orang bandung jakarta rencananya jakarta fair kereta gimana kayak turun stasiun angkot ojolnya gitu takut nyasar nanya nanya disana takut berniat,1702595965633618073,in,not spoiler free here bb ☺️,0,1,0,biblluc,Semarang-angkot.csv
37,Sun Nov 26 11:17:24 +0000 2023,3,hah lu ngetik anjir wkwkw org jakarta jkt gada mikrolet angkot digeser diajak kerjasama pemerintah drivernya digaji,1728734697323393408,in,info:,0,2,0,SmgMenfess2,Semarang-angkot.csv
38,Mon Feb 20 08:46:13 +0000 2023,0,dw pookieeeeee i will fight thanos prabski gibron oligarki jakarta supir angkot resekkk pki temenmu maksa kos bareng for youuuuuuuu,1627590433630228482,in,Semarang - Jawa Tengah,0,0,0,kuasakatacom,Semarang-angkot.csv
39,Wed Apr 26 06:25:01 +0000 2023,3,sopir angkot jakarta narik pakai selang oksigen bersyukur pondsxtzuyu tenangkankulitmu beritaindonesia beritadunia indonesiau,1651110113376354304,in,⬇️BACA RULES JANGAN NGELANGGAR,0,0,0,undipmenfess,Semarang-angkot.csv
40,Fri Apr 19 09:45:46 +0000 2024,0,jakarta angkot busuk kek gitu bayangin daerah kek,1781257876629340595,in,"Hornsey Rd, London N7 7AJ, UK",0,0,0,vibimuhlisin,Semarang-angkot.csv
41,Fri Sep 15 12:53:00 +0000 2023,1,info kecelakaan angkot mobil sienta jalan matraman raya jakarta timur tepatnya pasar palmeriam kondisi mobil sienta mengalami rusak berat situasi lintas mengalami kepadatan p ferry elshintaweekend,1702666826977882526,in,indonesia,0,3,0,Lenny_diary,Semarang-angkot.csv
42,Mon Aug 28 08:49:10 +0000 2023,0,tangsel kota autopilot dibanggakan dibangun swasta spt bsd city bintaro jaya alam sutera transportasi kota usia tk angkot tua bayarnya pakai cash udahlah tangerang raya gabung jakarta pindah provinsi,1696082484549800039,in,,0,1,0,RelawanHerviano,Semarang-angkot.csv
43,Wed May 08 09:24:36 +0000 2024,2,jakarta angkot jaklingko hebat gubernur penghargaan it p,1788137917254336535,in,Jakarta,5,3,0,didut,Semarang-angkot.csv
44,Mon Feb 20 23:15:46 +0000 2023,0,guys tarif angkot jakarta pemberhentian sampe pemberhentian tu beda beda tarif nomornya,1627809262763401216,in,Semarang - Jawa Tengah,0,0,0,kuasakatacom,Semarang-angkot.csv
45,Wed Apr 03 02:24:19 +0000 2024,0,rt banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta elshintanews,1775348575284986266,in,"Semarang, Jawa Tengah",0,0,0,Polsek_smgutara,Semarang-angkot.csv
46,Sat Nov 11 07:48:01 +0000 2023,0,cm adakah bantu isi kuisioner penelitian skripsiku kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm rep yaa barter jugaaa,1723246184381460664,in,"Semarang, Jawa Tengah",0,0,0,bukanputrimu,Semarang-angkot.csv
47,Sat Jul 01 05:18:22 +0000 2023,0,ajg gua ombang ambing angkot jakarta,1675010937580027905,in,Indonesia,0,1,0,ainiSNM,Semarang-angkot.csv
48,Tue Aug 01 05:15:00 +0000 2023,0,november liburan bandung berangkat whoosh min jakarta lokal baraya angkot rajamandala ka siliwangi ka pangrango krl b line jam kontras v,1686244113580986368,in,,0,0,0,RelawanHerviano,Semarang-angkot.csv
49,Mon Aug 28 09:03:44 +0000 2023,0,angkot gratis jakarta namanya mikrotrans jaklingko terminologi bener tije transjakarta busway,1696086149205475506,in,,0,1,0,RelawanHerviano,Semarang-angkot.csv
50,Fri Feb 23 13:32:25 +0000 2024,1,orang kabupaten jakarta maunya diajak angkot,1761021194508341394,in,info:,1,3,0,SmgMenfess2,Semarang-angkot.csv
51,Sun Oct 15 03:34:37 +0000 2023,0,sopir angkot jakarta utara dishub dki menepati janjinya mengintegrasikan angkutan reguler jaklingko,1713397943057912149,in,,0,1,0,arlechiino,Semarang-angkot.csv
53,Thu Mar 23 21:10:00 +0000 2023,0,dips need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj linknya twt saldo rpk orang beruntung,1639011637582770177,in,⬇️BACA RULES JANGAN NGELANGGAR,0,1,0,undipmenfess,Semarang-angkot.csv
54,Thu May 09 12:09:19 +0000 2024,2,angkot depok mahal jakarta depok deket k jkt k gue tau pake gojek busway td kaget,1788541760358269427,in,"Central Java, Indonesia",0,1,0,RosaSusant,Semarang-angkot.csv
55,Fri May 05 16:32:18 +0000 2023,0,angkutan kota angkot a jurusan jatinegara gandaria menabrak ojek daring online penumpangnya berhenti jalan raya bogor kecamatan ciracas jakarta timur jumat peristiwa kecelakaan jumat siang angkot a,1654524430448721920,in,luofeng mountain,0,0,0,bigdippev,Semarang-angkot.csv
56,Mon Jun 12 05:19:29 +0000 2023,3,dips plis bantu isi kuisioner skripsiku memenuhi kriteria ragam transportasi jakarta tj angkot mrt lrt krl saldo e wallet orang beruntung dm yaa plis mah memenuhi syarat,1668125847667240961,in,,0,0,0,liest07list,Semarang-angkot.csv
57,Mon Jun 26 01:40:58 +0000 2023,4,sd kurleb km dianter sepeda smp kurleb km kopaja sma kurleb km kuliah anjg gatau brp km jakarta tangerang serpong krl angkot,1673144288065224705,in,info:,0,5,0,SmgMenfess2,Semarang-angkot.csv
58,Tue Apr 02 16:35:16 +0000 2024,0,sopir angkot tanjung priok jakarta utara gabung jaklingko kepastian,1775200336992735268,in,,0,0,0,polsekgayamsar1,Semarang-angkot.csv
59,Thu Jun 29 09:35:59 +0000 2023,0,kartini ibuku rekan sepantarannya tetangga plesir jakarta beli eksrim ragusa charter angkot stasiun krl propublictransport,1674350991662264322,in,indonesia,0,0,0,suaramerdeka,Semarang-angkot.csv
60,Tue Apr 02 12:29:00 +0000 2024,1,kpd warga jakarta angkot jaklingko pake ktm unpad,1775138362627891219,in,"Semarang, Indonesia",0,0,0,PolsekBanyuman7,Semarang-angkot.csv
61,Tue Jul 04 06:22:34 +0000 2023,1,aloo adakah bantu isi kuisioner penelitian ta kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung dm yaa work,1676114257682006018,in,⬇️BACA RULES JANGAN NGELANGGAR,0,5,0,undipmenfess,Semarang-angkot.csv
62,Fri Apr 26 13:25:03 +0000 2024,0,keren yah jakarta angkot gratisnya,1783849774544044502,in,unknow,0,0,0,jaeminnajen,Semarang-angkot.csv
63,Mon Aug 28 07:01:16 +0000 2023,0,lalinsonora banyaknya angkot ngetem ruas jalan margonda raya kepadatan lalin mengarah jakarta via,1696055329405206810,in,,0,0,0,RelawanHerviano,Semarang-angkot.csv
64,Wed Jan 10 06:49:35 +0000 2024,0,angkot memenuhi standar angkot jakarta,1744974752173936848,in,Semarang,0,0,0,Dishubkotasmg,Semarang-angkot.csv
65,Tue Dec 19 09:23:27 +0000 2023,0,anies bikin jaklingko angkot gratis jakarta sampe jalan beliau udh banget projek pendidikan sampe berjalan pikir situ hebat nepatin janji nya,1737040941712883987,in,,0,0,0,infosemarangcom,Semarang-angkot.csv
66,Mon Feb 19 06:02:43 +0000 2024,0,angkot terbakar jakarta selatan kerugian capai rp juta news,1759458472608022849,in,"Semarang, Jawa Tengah",0,0,0,devyagust,Semarang-angkot.csv
67,Sun Jun 04 02:39:44 +0000 2023,0,peringati angkutan nasional intip karoseri suzuki carry warnai angkot jakarta,1665186544632872960,in,,0,0,0,meltbarrss,Semarang-angkot.csv
68,Sat Sep 02 06:25:00 +0000 2023,0,need respondents bantu isi kuisionerku yuk butuh responden deadlinenya besok kriterianya transportasi jakarta mrt krl lrt angkot tj saldo rpk orang beruntung linknya twt,1697858141210189911,in,,0,0,0,RelawanHerviano,Semarang-angkot.csv
69,Thu Sep 14 10:52:27 +0000 2023,0,an btl jakarta kerja kenek supir angkot tembak kena jaring pemprov dki pas disisir bang ali kaget bang ali lulus sma jaman lulus sma pencapaian oke dimasukin dishub,1702274103418499264,in,"Ngaliyan, Indonesia",0,2,0,uinwsfess,Semarang-angkot.csv
70,Tue Apr 02 02:18:41 +0000 2024,1,angkot memotret warung madura jakarta kesabaran kehematan bertahan membiayai anak anaknya mondok sekolah menerima masukan konsumen melayani teleponan,1774984769513865382,in,semarang,0,1,0,rianbayu,Semarang-angkot.csv
71,Mon Aug 28 05:03:56 +0000 2023,0,angkot jakarta tuh ongkosnya sih dikasih goceng marah kagak bogor segituan,1696025800099967188,in,,0,0,0,RelawanHerviano,Semarang-angkot.csv
72,Mon Mar 06 14:10:11 +0000 2023,0,serius gue turun petukangan kayak sedih arah bayoran ama arah tangerang angkotnya beuuuhh perbedaan jakarta vs tangerang keliatan angkotnya warga jakarta ngantri udah spot nya angkot nya ngetem langsung jalan,1632745391950299136,in,⬇️BACA RULES JANGAN NGELANGGAR,0,1,0,undipmenfess,Semarang-angkot.csv
73,Wed Aug 30 06:05:53 +0000 2023,0,angkot angkot jakarta bekasi kota normal peminatnya,1696766168714142043,in,,0,0,0,RelawanHerviano,Semarang-angkot.csv
74,Thu Sep 07 03:28:53 +0000 2023,0,gua tauuu tiket flight domestik harganya ngotak kocak ngetweet ngecompare tiket padang jakarta jt padang rban kayak lu naek angkot jakarta bogor jakarta jogja beda gasih ongkosnya appleapple,1699625760678719514,in,,0,1,0,liulibaihee,Semarang-angkot.csv
75,Sun Mar 31 01:25:52 +0000 2024,1,pemerintah pemerintah berulang ulang gua bilang jakarta percontohan angkot terintegrasi tuh susah sistem transmum,1774246702440145300,in,info:,0,4,0,SmgMenfess2,Semarang-angkot.csv
76,Tue Apr 02 12:55:58 +0000 2024,0,aloo adakah bantu isi kuisioner penelitian ta butuh responden kriterianya ragam transportasi jakarta tj angkot mrt lrt krl e money orang beruntung cont,1775145147262754871,in,,0,0,0,ngaliyan_polsek,Semarang-angkot.csv
77,Fri Jan 05 03:49:05 +0000 2024,0,setuju supir taksi jepang supir angkot jakarta wkwkwk ril cuy no fek gue mendingan supir angkot jkt nurunin penumpang mepet pinggir jalan supir taksi mah ditengah minggir wkwkwk,1743117386868564159,in,👤🎬🏎️🏸 acc,0,1,0,allthebloodshed,Semarang-angkot.csv
78,Wed Apr 03 01:16:14 +0000 2024,0,emang anjing angkot jakarta kecopetan deket alfamart pasar senen dihadang orang sopir nungguin pake angkot ketiplek angkot video kerasa dicopet ilang hape ngejer barang bawaan bener orang ngelietin doang,1775331441070727221,in,"Juwana, Indonesia",0,0,0,idrealita,Semarang-angkot.csv
79,Thu Apr 04 11:46:50 +0000 2024,7,first jobber kota sih kerja jakarta tuh emang bener kos mrt lrt busway angkot ojol sampe ribu udah nyampe kantor gpp duit pas pasan cape fisik amp cape pikiran plus abis perjalanan,1775852527655018625,in,Semarang City - ID,0,1,1,FarhanSyafiqF,Semarang-angkot.csv
